cell_i,cell_j,stack_count,thickness_m,cell_area_m2,volume_proxy_m3,status,reason,distance_m,receive_dot,receive_threshold_used,triangle_index,used_fallback,src_x,src_y,src_z,target_x,target_y,target_z,normal_x,normal_y,normal_z
9,-40,6,0.022440,0.000174,0.000004,accepted,accepted,0.124064,0.658360,0.150000,5128,False,15.158170,18.382339,0.611989,15.263915,18.382841,0.603795,-0.997000,-0.004714,0.077255
9,-39,2,0.007480,0.000174,0.000001,accepted,accepted,0.097392,0.663315,0.150000,5128,False,15.186641,18.382339,0.634175,15.265795,18.382715,0.628042,-0.997000,-0.004714,0.077255
9,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.093469,0.671866,0.150000,5128,False,15.193759,18.382339,0.675253,15.269001,18.382696,0.669422,-0.997000,-0.004714,0.077255
9,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.110836,0.680190,0.150000,5128,False,15.179523,18.382339,0.716330,15.272079,18.382778,0.709158,-0.997000,-0.004714,0.077255
9,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.099815,0.689099,0.150000,5128,False,15.193759,18.382339,0.757407,15.275329,18.382727,0.751086,-0.997000,-0.004714,0.077255
9,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.102989,0.697889,0.150000,5128,False,15.193759,18.382339,0.798484,15.278493,18.382740,0.791919,-0.997000,-0.004714,0.077255
9,-34,2,0.007480,0.000174,0.000001,accepted,accepted,0.113260,0.706667,0.150000,5128,False,15.186641,18.382339,0.839562,15.281614,18.382790,0.832202,-0.997000,-0.004714,0.077255
9,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.109336,0.715794,0.150000,5128,False,15.193759,18.382339,0.880639,15.284821,18.382771,0.873583,-0.997000,-0.004714,0.077255
9,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.112510,0.724899,0.150000,5128,False,15.193759,18.382339,0.921716,15.287985,18.382786,0.914415,-0.997000,-0.004714,0.077255
9,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.024797,0.373826,0.150000,5127,False,15.193759,18.382339,1.250334,15.154994,18.379333,1.232452,-0.905801,-0.070259,-0.417838
9,-3,1,0.003740,0.000174,0.000001,accepted_fallback,accept_fallback_receive,0.225781,-0.813678,0.150000,2936,True,15.193759,18.382339,2.112957,15.419579,18.399179,2.213541,0.911369,0.067962,0.405940
10,-40,3,0.011220,0.000174,0.000002,accepted,accepted,0.102540,0.656879,0.150000,5128,False,15.179523,18.432377,0.611989,15.263808,18.432775,0.605457,-0.997000,-0.004714,0.077255
10,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.090060,0.661571,0.150000,5128,False,15.193759,18.432377,0.634175,15.265602,18.432716,0.628608,-0.997000,-0.004714,0.077255
10,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.093233,0.669937,0.150000,5128,False,15.193759,18.432377,0.675253,15.268766,18.432732,0.669441,-0.997000,-0.004714,0.077255
10,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.096406,0.678420,0.150000,5128,False,15.193759,18.432377,0.716330,15.271930,18.432747,0.710273,-0.997000,-0.004714,0.077255
10,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.099580,0.687018,0.150000,5128,False,15.193759,18.432377,0.757407,15.275094,18.432762,0.751105,-0.997000,-0.004714,0.077255
10,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.116197,0.713340,0.150000,5128,False,15.186641,18.432377,0.880639,15.284543,18.432840,0.873053,-0.997000,-0.004714,0.077255
10,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.100526,0.315251,0.150000,8689,False,15.186641,18.432377,0.962793,15.260842,18.437767,0.998510,-0.899124,-0.065333,-0.432790
10,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.076348,0.320100,0.150000,8689,False,15.193759,18.432377,1.003871,15.246222,18.436188,1.029123,-0.899124,-0.065333,-0.432790
10,-29,3,0.011220,0.000174,0.000002,accepted,accepted,0.071370,0.326435,0.150000,8689,False,15.179523,18.432377,1.044948,15.227509,18.435863,1.068046,-0.899124,-0.065333,-0.432790
10,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.148458,0.426188,0.150000,5127,False,15.193759,18.432377,1.537875,15.042982,18.420681,1.468323,-0.905801,-0.070259,-0.417838
11,-40,3,0.011220,0.000174,0.000002,accepted,accepted,0.102303,0.654797,0.150000,5128,False,15.179523,18.482412,0.611989,15.263573,18.482811,0.605476,-0.997000,-0.004714,0.077255
11,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.089823,0.659444,0.150000,5128,False,15.193759,18.482412,0.634175,15.265367,18.482752,0.628627,-0.997000,-0.004714,0.077255
11,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.092997,0.667728,0.150000,5128,False,15.193759,18.482412,0.675253,15.268531,18.482767,0.669459,-0.997000,-0.004714,0.077255
11,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.096171,0.676127,0.150000,5128,False,15.193759,18.482412,0.716330,15.271695,18.482782,0.710291,-0.997000,-0.004714,0.077255
11,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.113538,0.684403,0.150000,5128,False,15.179523,18.482412,0.757407,15.274774,18.482864,0.750026,-0.997000,-0.004714,0.077255
11,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.109614,0.693136,0.150000,5128,False,15.186641,18.482412,0.798484,15.277980,18.482845,0.791407,-0.997000,-0.004714,0.077255
11,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.105691,0.701975,0.150000,5128,False,15.193759,18.482412,0.839562,15.281187,18.482826,0.832787,-0.997000,-0.004714,0.077255
11,-33,3,0.011220,0.000174,0.000002,accepted,accepted,0.123058,0.710553,0.150000,5128,False,15.179523,18.482412,0.880639,15.284266,18.482908,0.872523,-0.997000,-0.004714,0.077255
11,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.097257,0.314049,0.150000,8689,False,15.186641,18.482412,0.962793,15.257903,18.487589,0.997095,-0.899124,-0.065333,-0.432790
11,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.073079,0.318848,0.150000,8689,False,15.193759,18.482412,1.003871,15.243282,18.486010,1.027708,-0.899124,-0.065333,-0.432790
11,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.134809,0.415291,0.150000,5127,False,15.193759,18.482412,1.496798,15.055345,18.471676,1.432948,-0.905801,-0.070259,-0.417838
12,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.087874,0.652678,0.150000,5128,False,15.193759,18.532448,0.611989,15.263423,18.532778,0.606590,-0.997000,-0.004714,0.077255
12,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.089588,0.657056,0.150000,5128,False,15.193759,18.532448,0.634175,15.265132,18.532787,0.628645,-0.997000,-0.004714,0.077255
12,-38,4,0.014960,0.000174,0.000003,accepted,accepted,0.114051,0.664911,0.150000,5128,False,15.172405,18.532448,0.675253,15.268167,18.532902,0.667832,-0.997000,-0.004714,0.077255
12,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.106205,0.681849,0.150000,5128,False,15.186641,18.532448,0.757407,15.274581,18.532864,0.750593,-0.997000,-0.004714,0.077255
12,-30,4,0.014960,0.000174,0.000003,accepted,accepted,0.089009,0.318696,0.150000,8689,False,15.172405,18.532448,1.003871,15.236252,18.537086,1.034603,-0.899124,-0.065333,-0.432790
12,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.052032,0.322739,0.150000,8689,False,15.193759,18.532448,1.044948,15.224359,18.534670,1.059677,-0.899124,-0.065333,-0.432790
12,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.103998,0.396960,0.150000,5127,False,15.193759,18.532448,1.414643,15.083254,18.523876,1.363668,-0.905801,-0.070259,-0.417838
13,-40,4,0.014960,0.000174,0.000003,accepted,accepted,0.108927,0.649762,0.150000,5128,False,15.172405,18.582483,0.611989,15.263060,18.582912,0.604964,-0.997000,-0.004714,0.077255
13,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.105969,0.678898,0.150000,5128,False,15.186641,18.582483,0.757407,15.274345,18.582899,0.750611,-0.997000,-0.004714,0.077255
13,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.108393,0.704507,0.150000,5128,False,15.193759,18.582483,0.880639,15.283880,18.582911,0.873656,-0.997000,-0.004714,0.077255
13,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.004531,0.353842,0.150000,5127,False,15.193759,18.582483,1.168180,15.173350,18.580900,1.158765,-0.905801,-0.070259,-0.417838
13,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.021695,0.360056,0.150000,5127,False,15.193759,18.582483,1.209257,15.157804,18.579695,1.192671,-0.905801,-0.070259,-0.417838
14,-40,5,0.018700,0.000174,0.000003,accepted,accepted,0.115789,0.646831,0.150000,5128,False,15.165287,18.632519,0.611989,15.262782,18.632980,0.604434,-0.997000,-0.004714,0.077255
14,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.098637,0.675792,0.150000,5128,False,15.193759,18.632519,0.757407,15.274154,18.632900,0.751178,-0.997000,-0.004714,0.077255
14,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.101810,0.684075,0.150000,5128,False,15.193759,18.632519,0.798484,15.277317,18.632915,0.792010,-0.997000,-0.004714,0.077255
14,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.104984,0.692450,0.150000,5128,False,15.193759,18.632519,0.839562,15.280481,18.632931,0.832842,-0.997000,-0.004714,0.077255
14,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.063272,0.314126,0.150000,8689,False,15.193759,18.632519,1.003871,15.234465,18.635475,1.023464,-0.899124,-0.065333,-0.432790
14,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.027716,0.324584,0.150000,8689,False,15.193759,18.632519,1.086025,15.202496,18.633152,1.090230,-0.899124,-0.065333,-0.432790
15,-40,3,0.011220,0.000174,0.000002,accepted,accepted,0.101360,0.643992,0.150000,5128,False,15.179523,18.682554,0.611989,15.262632,18.682949,0.605549,-0.997000,-0.004714,0.077255
15,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.101574,0.680470,0.150000,5128,False,15.193759,18.682554,0.798484,15.277082,18.682949,0.792028,-0.997000,-0.004714,0.077255
15,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.060003,0.312256,0.150000,8689,False,15.193759,18.682554,1.003871,15.231525,18.685297,1.022049,-0.899124,-0.065333,-0.432790
15,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.148871,0.402768,0.150000,5127,False,15.193759,18.682554,1.496798,15.042607,18.670830,1.427073,-0.905801,-0.070259,-0.417838
16,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.086931,0.640929,0.150000,5128,False,15.193759,18.732590,0.611989,15.262483,18.732916,0.606663,-0.997000,-0.004714,0.077255
16,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.094991,0.660662,0.150000,5128,False,15.193759,18.732590,0.716330,15.270519,18.732954,0.710382,-0.997000,-0.004714,0.077255
16,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.074512,0.305422,0.150000,8689,False,15.193759,18.732590,0.962793,15.244571,18.736280,0.987251,-0.899124,-0.065333,-0.432790
16,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.038956,0.315218,0.150000,8689,False,15.193759,18.732590,1.044948,15.212602,18.733957,1.054018,-0.899124,-0.065333,-0.432790
17,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.108199,0.672408,0.150000,5128,False,15.186641,18.782627,0.798484,15.276569,18.783052,0.791516,-0.997000,-0.004714,0.077255
19,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.097457,0.656102,0.150000,5128,False,15.193759,18.882698,0.757407,15.272978,18.883074,0.751269,-0.997000,-0.004714,0.077255
19,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.071105,0.299325,0.150000,8689,False,15.186641,18.882698,0.962793,15.234389,18.886168,0.985777,-0.899124,-0.065333,-0.432790
19,-6,1,0.003740,0.000174,0.000001,accepted_fallback,accept_fallback_receive,0.241800,-0.722911,0.150000,2936,True,15.193759,18.882698,1.989725,15.434178,18.900627,2.096812,0.911369,0.067962,0.405940
20,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.021053,0.320363,0.150000,8689,False,15.186641,18.932734,1.168180,15.151527,18.930182,1.151278,-0.899124,-0.065333,-0.432790
21,-40,2,0.007480,0.000174,0.000001,accepted,accepted,0.092848,0.621564,0.150000,5128,False,15.186641,18.982769,0.611989,15.261264,18.983124,0.606206,-0.997000,-0.004714,0.077255
22,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.085515,0.617309,0.150000,5128,False,15.193759,19.032804,0.611989,15.261071,19.033123,0.606773,-0.997000,-0.004714,0.077255
23,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.019482,0.306089,0.150000,8689,False,15.193759,19.082842,1.127102,15.160058,19.080393,1.110880,-0.899124,-0.065333,-0.432790
23,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.159831,0.362169,0.150000,5127,False,15.193759,19.082842,1.455720,15.032680,19.070349,1.381416,-0.905801,-0.070259,-0.417838
